,DATABASE_NAME,SCHEMA,NAME,TYPE,SELF_REFERENCING_COL_NAME,DATABASE
1871,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK8_2021,TABLE,,test
1872,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK8_2022,TABLE,,test
1873,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK8_2023,TABLE,,test
1874,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK8_2024,TABLE,,test
1875,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK9,TABLE,,test
1876,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK9_2018,TABLE,,test
1877,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK9_2019,TABLE,,test
1878,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK9_2020,TABLE,,test
1879,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK9_2021,TABLE,,test
1880,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK9_2022,TABLE,,test
1881,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK9_2023,TABLE,,test
1882,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GK9_2024,TABLE,,test
1883,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM0,TABLE,,test
1884,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM0_2019,TABLE,,test
1885,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM0_2020,TABLE,,test
1886,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM0_2021,TABLE,,test
1887,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM0_2022,TABLE,,test
1888,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM0_2023,TABLE,,test
1889,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM0_2024,TABLE,,test
1890,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM1,TABLE,,test
1891,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM1_2020,TABLE,,test
1892,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM1_2021,TABLE,,test
1893,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM1_2022,TABLE,,test
1894,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM1_2023,TABLE,,test
1895,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM1_2024,TABLE,,test
1896,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7,TABLE,,test
1897,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7_2016,TABLE,,test
1898,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7_2017,TABLE,,test
1899,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7_2018,TABLE,,test
1900,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7_2019,TABLE,,test
1901,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7_2020,TABLE,,test
1902,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7_2021,TABLE,,test
1903,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7_2022,TABLE,,test
1904,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7_2023,TABLE,,test
1905,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM7_2024,TABLE,,test
1906,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM8,TABLE,,test
1907,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM8_2017,TABLE,,test
1908,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM8_2018,TABLE,,test
1909,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM8_2019,TABLE,,test
1910,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM8_2020,TABLE,,test
1911,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM8_2021,TABLE,,test
1912,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM8_2022,TABLE,,test
1913,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM8_2023,TABLE,,test
1914,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM8_2024,TABLE,,test
1915,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GM9_2018,TABLE,,test
1916,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH,TABLE,,test
1917,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2015,TABLE,,test
1918,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2016,TABLE,,test
1919,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2017,TABLE,,test
1920,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2018,TABLE,,test
1921,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2019,TABLE,,test
1922,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2020,TABLE,,test
1923,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2021,TABLE,,test
1924,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2022,TABLE,,test
1925,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2023,TABLE,,test
1926,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GMH_2024,TABLE,,test
1927,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ0,TABLE,,test
1928,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ0_2019,TABLE,,test
1929,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ0_2020,TABLE,,test
1930,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ0_2021,TABLE,,test
1931,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ0_2022,TABLE,,test
1932,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ0_2023,TABLE,,test
1933,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ0_2024,TABLE,,test
1934,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ1,TABLE,,test
1935,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ1_2020,TABLE,,test
1936,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ1_2021,TABLE,,test
1937,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ1_2022,TABLE,,test
1938,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ1_2023,TABLE,,test
1939,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ1_2024,TABLE,,test
1940,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ3,TABLE,,test
1941,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ3_2022,TABLE,,test
1942,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ3_2023,TABLE,,test
1943,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ3_2024,TABLE,,test
1944,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ7,TABLE,,test
1945,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ7_2016,TABLE,,test
1946,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ7_2017,TABLE,,test
1947,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ7_2018,TABLE,,test
1948,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ7_2019,TABLE,,test
1949,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ7_2020,TABLE,,test
1950,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ7_2021,TABLE,,test
1951,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ8,TABLE,,test
1952,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ8_2017,TABLE,,test
1953,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ8_2018,TABLE,,test
1954,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ8_2019,TABLE,,test
1955,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ8_2020,TABLE,,test
1956,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ8_2021,TABLE,,test
1957,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ8_2022,TABLE,,test
1958,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ8_2023,TABLE,,test
1959,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ8_2024,TABLE,,test
1960,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ9,TABLE,,test
1961,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ9_2018,TABLE,,test
1962,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ9_2019,TABLE,,test
1963,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ9_2020,TABLE,,test
1964,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ9_2021,TABLE,,test
1965,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ9_2022,TABLE,,test
1966,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ9_2023,TABLE,,test
1967,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQ9_2024,TABLE,,test
1968,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN,TABLE,,test
1969,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2015,TABLE,,test
1970,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2016,TABLE,,test
1971,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2017,TABLE,,test
1972,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2018,TABLE,,test
1973,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2019,TABLE,,test
1974,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2020,TABLE,,test
1975,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2021,TABLE,,test
1976,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2022,TABLE,,test
1977,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2023,TABLE,,test
1978,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GQN_2024,TABLE,,test
1979,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS0,TABLE,,test
1980,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS0_2019,TABLE,,test
1981,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS0_2020,TABLE,,test
1982,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS0_2021,TABLE,,test
1983,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS0_2022,TABLE,,test
1984,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS0_2023,TABLE,,test
1985,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS0_2024,TABLE,,test
1986,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS1,TABLE,,test
1987,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS1_2020,TABLE,,test
1988,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS1_2021,TABLE,,test
1989,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS1_2022,TABLE,,test
1990,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS1_2023,TABLE,,test
1991,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS1_2024,TABLE,,test
1992,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS3,TABLE,,test
1993,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS3_2022,TABLE,,test
1994,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS3_2023,TABLE,,test
1995,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS3_2024,TABLE,,test
1996,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS7,TABLE,,test
1997,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS7_2016,TABLE,,test
1998,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS7_2017,TABLE,,test
1999,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS7_2018,TABLE,,test
2000,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS7_2019,TABLE,,test
2001,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS7_2020,TABLE,,test
2002,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS7_2021,TABLE,,test
2003,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS8,TABLE,,test
2004,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS8_2017,TABLE,,test
2005,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS8_2018,TABLE,,test
2006,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS8_2019,TABLE,,test
2007,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS8_2020,TABLE,,test
2008,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS8_2021,TABLE,,test
2009,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS8_2022,TABLE,,test
2010,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS8_2023,TABLE,,test
2011,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS8_2024,TABLE,,test
2012,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GS9_2018,TABLE,,test
2013,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI,TABLE,,test
2014,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2015,TABLE,,test
2015,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2016,TABLE,,test
2016,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2017,TABLE,,test
2017,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2018,TABLE,,test
2018,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2019,TABLE,,test
2019,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2020,TABLE,,test
2020,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2021,TABLE,,test
2021,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2022,TABLE,,test
2022,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2023,TABLE,,test
2023,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GSI_2024,TABLE,,test
2024,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX0,TABLE,,test
2025,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX0_2019,TABLE,,test
2026,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX0_2020,TABLE,,test
2027,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX0_2021,TABLE,,test
2028,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX0_2022,TABLE,,test
2029,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX0_2023,TABLE,,test
2030,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX0_2024,TABLE,,test
2031,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX1,TABLE,,test
2032,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX1_2020,TABLE,,test
2033,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX1_2021,TABLE,,test
2034,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX1_2022,TABLE,,test
2035,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX1_2023,TABLE,,test
2036,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX1_2024,TABLE,,test
2037,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX3,TABLE,,test
2038,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX3_2022,TABLE,,test
2039,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX3_2023,TABLE,,test
2040,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX3_2024,TABLE,,test
2041,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX7,TABLE,,test
2042,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX7_2016,TABLE,,test
2043,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX7_2017,TABLE,,test
2044,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX7_2018,TABLE,,test
2045,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX7_2019,TABLE,,test
2046,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX7_2020,TABLE,,test
2047,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX7_2021,TABLE,,test
2048,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX8,TABLE,,test
2049,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX8_2017,TABLE,,test
2050,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX8_2018,TABLE,,test
2051,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX8_2019,TABLE,,test
2052,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX8_2020,TABLE,,test
2053,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX8_2021,TABLE,,test
2054,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX8_2022,TABLE,,test
2055,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX8_2023,TABLE,,test
2056,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX8_2024,TABLE,,test
2057,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_GX9_2018,TABLE,,test
2058,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC1,TABLE,,test
2059,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC1_2018,TABLE,,test
2060,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC1_2019,TABLE,,test
2061,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC1_2020,TABLE,,test
2062,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC1_2021,TABLE,,test
2063,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC1_2022,TABLE,,test
2064,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC1_2023,TABLE,,test
2065,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC1_2024,TABLE,,test
2066,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC3,TABLE,,test
2067,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC3_2018,TABLE,,test
2068,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC3_2019,TABLE,,test
2069,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC3_2020,TABLE,,test
2070,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC3_2021,TABLE,,test
2071,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC3_2022,TABLE,,test
2072,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC3_2023,TABLE,,test
2073,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HC3_2024,TABLE,,test
2074,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD1,TABLE,,test
2075,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD1_2018,TABLE,,test
2076,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD1_2019,TABLE,,test
2077,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD1_2020,TABLE,,test
2078,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD1_2021,TABLE,,test
2079,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD1_2022,TABLE,,test
2080,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD1_2023,TABLE,,test
2081,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD1_2024,TABLE,,test
2082,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD3,TABLE,,test
2083,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD3_2018,TABLE,,test
2084,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD3_2019,TABLE,,test
2085,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD3_2020,TABLE,,test
2086,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD3_2021,TABLE,,test
2087,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD3_2022,TABLE,,test
2088,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD3_2023,TABLE,,test
2089,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_HD3_2024,TABLE,,test
2090,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_IDC,TABLE,,test
2091,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_IDC_2012,TABLE,,test
2092,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_IDC_2013,TABLE,,test
2093,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_IDC_2014,TABLE,,test
2094,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_IND,TABLE,,test
2095,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_IND_2012,TABLE,,test
2096,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_IND_2013,TABLE,,test
2097,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_IND_2014,TABLE,,test
2098,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_LB2,TABLE,,test
2099,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_LB2_2015,TABLE,,test
2100,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_LB2_2016,TABLE,,test
2101,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_LB2_2017,TABLE,,test
2102,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_LB2_2018,TABLE,,test
2103,V8_NEWYORK_NY_TEST_LIVE_NOV2024,REAL_PROP,CRDATA_LB3,TABLE,,test
